KEBUN SAWIT,0
KEBUN SAWIT,0
KEBUN SAWIT,0
KEBUN SAWIT,0
KEBUN SAWIT,0
KEBUN SAWIT,0
RT 001 DUSUN 001,4
RT 002 DUSUN 001,2
RT 004 DUSUN 001,32
RT 005 DUSUN 002,3
RT 006 DUSUN 002,4
RT 007 DUSUN 002,0
RT 003 DUSUN 003,4
RT 009 DUSUN 003,10
RT 010 DUSUN 003,1
RT 008 DUSUN 004,12
RT 011 DUSUN 004,1
RT 012 DUSUN 004,2
KEBUN SAWIT,0
KEBUN SAWIT,0
KEBUN SAWIT,0
KEBUN SAWIT,0
RT 001 RW 001,11
RT 002 RW 001,20
RT 003 RW 001,17
RT 004 RW 002,3
RT 005 RW 002,5
RT 006 RW 002,7
RT 007 RW 003,7
RT 008 RW 003,7
RT 009 RW 003,6
RT 010 RW 004,7
RT 011 RW 004,8
RT 012 RW 004,7
SAWAH,0
SUNGAI BATANGHARI,0
RT 001 DUSUN I,5
RT 002 DUSUN I,25
RT 003 DUSUN I,0
RT 004 DUSUN II,49
RT 005 DUSUN II,34
RT 006 DUSUN II,4
RT 007 DUSUN III,19
RT 008 DUSUN III,32
RT 009 DUSUN III,44
RT 001 DUSUN 1,19
RT 002 DUSUN 1,10
RT 003 DUSUN 2,16
RT 004 DUSUN 2,27
RT 001 DUSUN I,12
RT 002 DUSUN I,10
RT 003 DUSUN II,7
RT 004 DUSUN II,10
KEBUN SAWIT,2
RT 001 DUSUN I,3
RT 002 DUSUN I,8
RT 003 DUSUN II,9
RT 004 DUSUN II,4
RT 005 DUSUN III,3
RT 006 DUSUN IV,7
RT 007 DUSUN III,2
PERKEBUNAN,0
PERKEBUNAN,0
KEBUN SAWIT,1
RT 001 DUSUN I,11
RT 005 DUSUN I,0
RT 002 DUSUN II,12
RT 003 DUSUN III,16
RT 004 DUSUN III,18
HUTAN,0
HUTAN,0
RT 003 RW 001,21
RT 004 RW 001,10
RT 005 RW 001,5
RT 006 RW 002,9
RT 007 RW 002,6
RT 008 RW 002,16
RT 009 RW 002,13
RT 021 RW 002,2
RT 010 RW 003,11
RT 011 RW 003,10
RT 012 RW 004,5
RT 013 RW 004,4
RT 017 RW 004,3
RT 018 RW 004,5
RT 022 RW 004,5
RT 014 RW 005,7
RT 015 RW 005,4
RT 019 RW 005,1
RT 020 RW 005,3
RT 001 RW 006,20
RT 002 RW 006,4
RT 016 RW 006,49
RT 1 DUSUN I,2
RT 2 DUSUN I,3
RT 3 DUSUN II,5
RT 4 DUSUN II,2
RT 5 DUSUN III,8
RT 6 DUSUN III,3
RT 7 DUSUN III,3
RT 8 DUSUN IV,6
RT 9 DUSUN IV,5
RT 10 DUSUN IV,8
RT 001 DUSUN RENAH JAYA,13
RT 002 DUSUN RENAH JAYA,13
RT 003 DUSUN SUMBER SARI,11
RT 004 DUSUN SUMBER SARI,5
RT 005 DUSUN SUMBER SARI,8
RT 006 DUSUN RENAH JAYA,6
RT 007 DUSUN RENAH JAYA,19
RT 008 DUSUN RENAH JAYA,4
RT 009 DUSUN SUMBER SARI,12
RT 010 DUSUN SUMBER SARI,16
RT 1 DUSUN 1,12
RT 7 DUSUN 1,25
RT 2 DUSUN 2,22
RT 3 DUSUN 4,4
RT 6 DUSUN 4,18
RT 4 DUSUN 3,5
RT 5 DUSUN 3,12
RT 8 DUSUN 2,24
HUTAN,0
RT 001 DUSUN 1,13
RT 002 DUSUN 1,9
RT 003 DUSUN 2,5
RT 004 DUSUN 2,3
RT 005 DUSUN 3,6
RT 006 DUSUN 3,11
RT 007 DUSUN 4,5
RT 008 DUSUN 4,15
RT 009 DUSUN 2,2
RT 010 DUSUN 1,8
KEBUN,1
KEBUN,0
RT 001 DUSUN I,6
RT 002 DUSUN I,5
RT 003 DUSUN II,18
RT 004 DUSUN II,25
RT 005 DUSUN III,28
RT 006 DUSUN III,16
RT 006 DUSUN III,192
RT 007 DUSUN IV,9
RT 008 DUSUN IV,14
RT 009 DUSUN V,9
RT 010 DUSUN V,0
PERKEBUNAN,8
RT 1 DUSUN PERIMBANGAN,1
RT 2 DUSUN PERIMBANGAN,5
RT 3 DUSUN SAJENJANG,3
RT 4 DUSUN SAJENJANG,3
RT 5 DUSUN DANGKU,1
RT 6 DUSUN DANGKU,4
KEBUN KARET 1,0
KEBUN KARET 2,0
KEBUN KARET 3,0
RT 001 DUSUN 1,8
RT 002 DUSUN 1,5
RT 006 DUSUN 1,19
RT 003 DUSUN 2,7
RT 004 DUSUN 2,2
RT 007 DUSUN 2,26
RT 005 DUSUN 3,26
RT 008 DUSUN 3,25
PERKEBUNAN,0
PERKEBUNAN,0
RT 001 DUSUN KARYA MAJU,28
RT 002 DUSUN MUDO,16
RT 003 DUSUN KARYA MAJU,43
RT 004 DUSUN KARYA MAJU,64
RT 005 DUSUN TUO,8
RT 006 DUSUN TUO,6
RT 007 DUSUN TUO,6
RT 008 DUSUN TUO,3
RT 009 DUSUN TUO,19
RT 010 DUSUN SUKAJEL,20
RT 011 DUSUN SUKAJEL,13
RT 012 DUSUN SUKAJEL,7
RT 013 DUSUN SUKAJEL,2
RT 014 DUSUN KARYA MAJU,23
RT 015 DUSUN TUO,8
PERKEBUNAN,0
RT 01 DUSUN I,5
RT 02 DUSUN I,6
RT 03 DUSUN I,8
RT 04 DUSUN I,3
RT 05 DUSUN II,4
RT 06 DUSUN II,4
RT 07 DUSUN II,6
RT 08 DUSUN II,7
RT 09 DUSUN III,1
RT 10 DUSUN III,5
RT 11 DUSUN III,7
RT 12 DUSUN IV,8
RT 13 DUSUN IV,5
RT 14 DUSUN IV,3
RT 15 DUSUN IV,5
PERKEBUNAN,0
PERKEBUNAN,0
RT 01 DUSUN I,2
RT 02 DUSUN I,3
RT 03 DUSUN II,10
RT 04 DUSUN II,5
RT 05 DUSUN III,5
SAWAH,0
PERKEBUNAN KELAPA SAWIT,0
RT 1 DUSUN I,11
RT 2 DUSUN I,3
RT 4 DUSUN I,0
RT 7 DUSUN II,1
RT 9 DUSUN II,2
RT 10 DUSUN II,3
RT 5 DUSUN III,0
RT 6 DUSUN III,3
RT 8 DUSUN III,0
RT 3 DUSUN I,4
RT 001 DUSUN 1,11
RT 002 DUSUN 1,10
RT 003 DUSUN 2,21
RT 004 DUSUN 2,26
RT 005 DUSUN 3,4
RT 006 DUSUN 3,4
PERKEBUNAN,0
RT 01 DUSUN SUNGAI SEPAT,8
RT 02 DUSUN SUNGAI SEPAT,7
RT 03 DUSUN SUNGAI PANARADAN,8
RT 04 DUSUN SUNGAI PANARADAN,5
