idsbr,lat_new,long_new,status_label,petugas
37618134,-1.7044066666667,102.90681666667,ORIGINAL,-
37618260,-1.6424816666667,102.84860666667,ORIGINAL,-
37619066,-1.613894998671,103.17423216999,ORIGINAL,-
37619270,-1.6071333333333,103.39539833333,ORIGINAL,-
37619342,-1.5612183333333,103.42151,ORIGINAL,-
37619406,-1.55796807,103.40873565,ORIGINAL,-
37654437,-1.6480583333333,102.853055,ORIGINAL,-
37654478,-1.6163504496217,102.85843525082,ORIGINAL,-
37654578,-1.69012926,103.17055831,ORIGINAL,-
37654648,-1.6060616666667,103.40095833333,ORIGINAL,-
37700373,-1.7051166666667,102.877555,ORIGINAL,-
37700546,-1.56268,103.42285166667,ORIGINAL,-
37850346,-1.6846505971625,103.16940763034,ORIGINAL,-
37900518,-1.6616239,102.87421509,ORIGINAL,-
37617707,-1.6979229985459,102.99925357103,ORIGINAL,-
37617789,-1.6596966666667,102.98069833333,ORIGINAL,-
37617835,-1.66536,102.90130166667,ORIGINAL,-
37618293,-1.6361995087937,102.87262514234,ORIGINAL,-
37618467,-1.6746066666667,102.86331333333,ORIGINAL,-
37618478,-1.59317487,102.80313958,ORIGINAL,-
37618637,-1.716945,103.26970666667,ORIGINAL,-
37618709,-1.7339433221159,103.35936058313,ORIGINAL,-
37619158,-1.5468433333333,103.21593333333,ORIGINAL,-
37619221,-1.6053733333333,103.40244166667,ORIGINAL,-
37619416,-1.5555233333333,103.392565,ORIGINAL,-
37619583,-1.5466819545337,103.36893975735,ORIGINAL,-
37619596,-1.66979378,103.42093584,ORIGINAL,-
37654442,-1.64869262,102.85755157,ORIGINAL,-
37654468,-1.6346987,102.88813081667,ORIGINAL,-
37654567,-1.6823756354064,103.16997651011,ORIGINAL,-
37654619,-1.5739281209146,103.13082665205,ORIGINAL,-
37654700,-1.5534411,103.4015201,ORIGINAL,-
37654711,-1.5049083333333,103.42754666667,ORIGINAL,-
37900299,-1.65919262,102.9582404,ORIGINAL,-
37900698,-1.6898233333333,103.16493,ORIGINAL,-
37900894,-1.6050224001902,103.17609295249,ORIGINAL,-
37950444,-1.57955524,103.16586407,ORIGINAL,-
37617665,-1.65517156,102.96127871,ORIGINAL,-
37617811,-1.645925,102.96777833333,ORIGINAL,-
37617866,-1.66606,102.90089833333,ORIGINAL,-
37618249,-1.64696139,102.86133412,ORIGINAL,-
37618477,-1.59278299,102.81577177,ORIGINAL,-
37618848,-1.6813957103556,103.17014113069,ORIGINAL,-
37654508,-1.692145,103.16422833333,ORIGINAL,-
37654545,-1.7358344180432,103.31127025187,ORIGINAL,-
37700443,-1.8327971688417,103.25216308236,ORIGINAL,-
37700465,-1.6888733333333,103.36900666667,ORIGINAL,-
37900433,-1.64419426,102.90404315,ORIGINAL,-
37900581,-1.642621,102.86523844,ORIGINAL,-
37900729,-1.7367221567337,103.34816571325,ORIGINAL,-
37900883,-1.70790915,103.26100321667,ORIGINAL,-
37950363,-1.6501983333333,102.80347333333,ORIGINAL,-
37617822,-1.67512225,102.9312027,ORIGINAL,-
37617983,-1.67526229,102.88851458,ORIGINAL,-
37618374,-1.6383540666667,102.88872276667,ORIGINAL,-
37618456,-1.64420509,102.87050622,ORIGINAL,-
37618541,-1.74387592,103.25350953,ORIGINAL,-
37618593,-1.6693983333333,103.16140833333,ORIGINAL,-
37618687,-1.79545,103.34869166667,ORIGINAL,-
37618718,-1.7381052051951,103.36176283658,ORIGINAL,-
37618731,-1.7340478803665,103.34813520312,ORIGINAL,-
37618937,-1.688615,103.17009833333,ORIGINAL,-
37654416,-1.7067566666667,102.90265333333,ORIGINAL,-
37654463,-1.6361995087937,102.87262514234,ORIGINAL,-
37654622,-1.5741258591886,103.12053367496,ORIGINAL,-
37700325,-1.62581,103.01099333333,ORIGINAL,-
37700395,-1.6282337252051,102.87009724416,ORIGINAL,-
37750307,-1.62812995,103.00824369,ORIGINAL,-
37900560,-1.63593,102.87350666667,ORIGINAL,-
37900687,-1.6875466666667,103.16440333333,ORIGINAL,-
37900761,-1.7323,103.38431,ORIGINAL,-
37900779,-1.68754875,103.17162712,ORIGINAL,-
37900857,-1.6625581981097,103.14412135631,ORIGINAL,-
37950396,-1.59356577,102.81489964,ORIGINAL,-
37617686,-1.6977105267997,102.9971684888,ORIGINAL,-
37617824,-1.665095,102.90239,ORIGINAL,-
37617918,-1.5805808304999,102.95824930072,ORIGINAL,-
37618551,-1.73684283,103.19474201,ORIGINAL,-
37618720,-1.734342453099,103.34986321628,ORIGINAL,-
37619375,-1.5565618,103.3924187,ORIGINAL,-
37619448,-1.5231983333333,103.44260333333,ORIGINAL,-
37619572,-1.54733219,103.3717889,ORIGINAL,-
37654301,-1.70113,103.00086333333,ORIGINAL,-
37654530,-1.7374533930467,103.36230296642,ORIGINAL,-
37850335,-1.6792736548321,103.1693938002,ORIGINAL,-
37900354,-1.6552533333333,102.98627166667,ORIGINAL,-
37900831,-1.68815964,103.16968232,ORIGINAL,-
37900846,-1.6858292603865,103.1708189752,ORIGINAL,-
37950422,-1.7360659875191,103.39081149548,ORIGINAL,-
37617844,-1.6649883333333,102.901865,ORIGINAL,-
37617957,-1.643495,102.90892166667,ORIGINAL,-
37618604,-1.7149719365896,103.16723428667,ORIGINAL,-
37618973,-1.6840119799599,103.16939438693,ORIGINAL,-
37619015,-1.6832250030711,103.16947300918,ORIGINAL,-
37619125,-1.58261985,103.09427563,ORIGINAL,-
37619169,-7.7718378281134,110.34504253417,ORIGINAL,-
37619250,-1.606615,103.39371666667,ORIGINAL,-
37619502,-1.5130383333333,103.43152666667,ORIGINAL,-
37654479,-1.642393,102.8658886,ORIGINAL,-
37654519,-1.8316363661133,103.25015477836,ORIGINAL,-
37654604,-1.655405,103.16113,ORIGINAL,-
37750323,-1.55887,103.42594333333,ORIGINAL,-
37900336,-1.6983214667893,102.9970337078,ORIGINAL,-
37900835,-1.69135076,103.17411202,ORIGINAL,-
37901008,-1.56121519,103.41482682,ORIGINAL,-
37901024,-1.55558925,103.40471131,ORIGINAL,-
37618382,-1.6383540666667,102.88872276667,ORIGINAL,-
37618700,-1.820935,103.32817666667,ORIGINAL,-
37618770,-1.7384016666667,103.361765,ORIGINAL,-
37618822,-1.6730737005202,103.16820658743,ORIGINAL,-
37618915,-1.68905,103.16979666667,ORIGINAL,-
37619260,-1.60518,103.38877,ORIGINAL,-
37619353,-1.56211263,103.41661411,ORIGINAL,-
37619491,-1.505465,103.44197166667,ORIGINAL,-
37619552,-1.55005764,103.36732653,ORIGINAL,-
37654312,-1.6609933333333,102.99919,ORIGINAL,-
37654674,-1.5587,103.426535,ORIGINAL,-
37654703,-1.5116266666667,103.43412833333,ORIGINAL,-
37700351,-1.65092236,102.89866142,ORIGINAL,-
37700384,-1.64969992,102.85606892,ORIGINAL,-
37700417,-1.7054233333333,103.32167,ORIGINAL,-
37700520,-1.5465883333333,103.21560666667,ORIGINAL,-
37700557,-1.55504272,103.40598521,ORIGINAL,-
37900445,-1.6427783333333,102.89484166667,ORIGINAL,-
37900507,-1.6731416666667,102.87501833333,ORIGINAL,-
37900602,-1.6217393428087,102.85196240991,ORIGINAL,-
37900652,-1.7354466666667,103.3099,ORIGINAL,-
37900685,-1.6865716666667,103.16344166667,ORIGINAL,-
37900709,-1.8371444756024,103.25231261551,ORIGINAL,-
37900737,-1.737444344753,103.3478083089,ORIGINAL,-
37900768,-1.533795,103.20594833333,ORIGINAL,-
37900792,-1.6882104,103.17073222,ORIGINAL,-
37900950,-1.606615,103.39371666667,ORIGINAL,-
37950418,-1.7382318812575,103.36063664407,ORIGINAL,-
37617791,-1.6567583333333,102.98009333333,ORIGINAL,-
37617874,-1.6649633333333,102.90266,ORIGINAL,-
37617994,-1.65185918,102.95722614,ORIGINAL,-
37618098,-1.64925,102.80245166667,ORIGINAL,-
37618201,-1.6409724,102.83872004,ORIGINAL,-
37618212,-1.6401683333333,102.83445166667,ORIGINAL,-
37618356,-1.63626,102.88415,ORIGINAL,-
37618403,-1.64207471,102.86635629,ORIGINAL,-
37618416,-1.636127717793,102.8718784824,ORIGINAL,-
37618530,-1.6882266666667,103.163055,ORIGINAL,-
37618615,-1.71314655,103.16810745,ORIGINAL,-
37618696,-1.81859,103.32757666667,ORIGINAL,-
37618794,-1.7323666666667,103.38651333333,ORIGINAL,-
37618859,-1.68700614,103.17001254,ORIGINAL,-
37618989,-1.6647383333333,103.16657,ORIGINAL,-
37619029,-1.6561133333333,103.16095666667,ORIGINAL,-
37619052,-1.6618883333333,103.14387666667,ORIGINAL,-
37619362,-1.550675,103.401505,ORIGINAL,-
37654714,-1.511565,103.43438166667,ORIGINAL,-
37900604,-1.6396965833333,102.86988096667,ORIGINAL,-
37900987,-1.5841049166667,103.42688878333,ORIGINAL,-
37901042,-1.5542916666667,103.39570666667,ORIGINAL,-
37950373,-1.64908011,102.85649126,ORIGINAL,-
37617634,-1.65889601,102.95846142,ORIGINAL,-
37617667,-1.663255,102.95606333333,ORIGINAL,-
37617801,-1.65441,102.97933333333,ORIGINAL,-
37617853,-1.6651333333333,102.90170333333,ORIGINAL,-
37617886,-1.6698233333333,102.89829333333,ORIGINAL,-
37617947,-1.6426033333333,102.89711166667,ORIGINAL,-
37618020,-1.65313912,102.9584052,ORIGINAL,-
37618105,-1.6502383333333,102.803665,ORIGINAL,-
37618171,-1.6736483333333,102.878355,ORIGINAL,-
37618591,-1.6645083333333,103.15961166667,ORIGINAL,-
37618750,-1.7420266666667,103.36196833333,ORIGINAL,-
37618812,-1.6857230616733,103.1692568399,ORIGINAL,-
37619110,-1.57580711,103.13417039,ORIGINAL,-
37619224,-1.67110532,103.41989156,ORIGINAL,-
37619323,-1.55831485,103.43001809,ORIGINAL,-
37619332,-1.56161,103.42249,ORIGINAL,-
37619427,-1.55745732,103.40765495,ORIGINAL,-
37619467,-1.55450425,103.40320674,ORIGINAL,-
37619615,-1.54956,103.36915687,ORIGINAL,-
37654460,-1.6244983719662,102.87014393136,ORIGINAL,-
37654505,-1.6879266666667,103.16333833333,ORIGINAL,-
37850324,-1.7322866666667,103.17502166667,ORIGINAL,-
37900373,-1.6615116666667,102.99889,ORIGINAL,-
37900580,-1.625757291913,102.86408255808,ORIGINAL,-
37900644,-1.59307406,102.81636623,ORIGINAL,-
37900665,-1.732685,103.17324333333,ORIGINAL,-
37900726,-1.7883594055015,103.38760994375,ORIGINAL,-
37900823,-1.6872016666667,103.164265,ORIGINAL,-
37900946,-1.67384121,103.41242922,ORIGINAL,-
37900972,-1.6065816666667,103.40057,ORIGINAL,-
37950441,-1.6855881130323,103.16986754537,ORIGINAL,-
37950452,-1.6615819496521,103.14634691924,ORIGINAL,-
37617749,-1.6586933333333,102.993065,ORIGINAL,-
37618150,-1.70392216,102.90549931,ORIGINAL,-
37618312,-1.6319091897458,102.87563106045,ORIGINAL,-
37618519,-1.66608837,103.25914937,ORIGINAL,-
37618614,-1.6882266666667,103.163055,ORIGINAL,-
37618981,-1.6892,103.17163833333,ORIGINAL,-
37619073,-1.5793437967915,103.19490026683,ORIGINAL,-
37619236,-1.60611,103.395565,ORIGINAL,-
37619334,-1.5589416666667,103.425975,ORIGINAL,-
37654600,-1.6847792,103.1699621,ORIGINAL,-
37700372,-1.6508416666667,102.80315666667,ORIGINAL,-
37700409,-1.6322392690927,102.87524482235,ORIGINAL,-
37700440,-1.8327150682116,103.25181774795,ORIGINAL,-
37900477,-1.6465447134317,102.80061285943,ORIGINAL,-
37900508,-1.67564,102.87851666667,ORIGINAL,-
37900994,-1.58854712,103.42332163,ORIGINAL,-
37950337,-1.65376774,102.96257798,ORIGINAL,-
37617728,-1.6802301217101,103.02537761629,ORIGINAL,-
37617843,-1.6435166666667,102.896765,ORIGINAL,-
37618002,-1.65216665,102.95942699,ORIGINAL,-
37618072,-1.652735,102.80427666667,ORIGINAL,-
37618153,-1.706695,102.90267666667,ORIGINAL,-
37618469,-1.67223,102.86589666667,ORIGINAL,-
37618510,-1.6355933333333,102.83633666667,ORIGINAL,-
37618656,-1.83798,103.25232166667,ORIGINAL,-
37618867,-1.6761933333333,103.16892,ORIGINAL,-
37618878,-1.6849324386567,103.16971206106,ORIGINAL,-
37619469,-1.541625,103.41113116,ORIGINAL,-
37619553,-1.56061996,103.3633323,ORIGINAL,-
37654320,-1.6603133333333,102.99462333333,ORIGINAL,-
37654526,-1.7395298077244,103.36058735847,ORIGINAL,-
37654552,-1.67853,103.16933166667,ORIGINAL,-
37654667,-1.5624566666667,103.42296,ORIGINAL,-
37654721,-1.5105266666667,103.35269,ORIGINAL,-
37700451,-1.8190016666667,103.367045,ORIGINAL,-
37700462,-1.7402419410249,103.35983633995,ORIGINAL,-
37900425,-1.644495,102.90821666667,ORIGINAL,-
37900506,-1.6742283333333,102.87835,ORIGINAL,-
37900558,-1.6297801025212,102.87025314756,ORIGINAL,-
37900696,-1.696335827335,103.16559579223,ORIGINAL,-
37900707,-1.8414669741628,103.26781377196,ORIGINAL,-
37900727,-1.79128,103.33246833333,ORIGINAL,-
37900920,-1.5467782,103.16533779,ORIGINAL,-
37901031,-1.5559166,103.4066815,ORIGINAL,-
37901061,-1.55609354,103.43808,ORIGINAL,-
37617717,-1.6990833333333,103.00018,ORIGINAL,-
37617770,-1.6619733333333,103.00098666667,ORIGINAL,-
37617865,-1.670635,102.897955,ORIGINAL,-
37618142,-1.7003258166667,102.90931118333,ORIGINAL,-
37618187,-1.6557331569493,103.32603237592,ORIGINAL,-
37618532,-1.742375,103.26947333333,ORIGINAL,-
37618635,-1.69073,103.16470333333,ORIGINAL,-
37618896,-1.6826313408021,103.16948633641,ORIGINAL,-
37619235,-1.6070466666667,103.39919333333,ORIGINAL,-
37619247,-1.67417744,103.40609676,ORIGINAL,-
37654349,-1.581171362181,102.95550104231,ORIGINAL,-
37654386,-1.6674608817359,102.76695884764,ORIGINAL,-
37654471,-1.6357590333333,102.88791935,ORIGINAL,-
37654630,-1.5832459301485,103.10744650662,ORIGINAL,-
37654715,-1.508815,103.43705166667,ORIGINAL,-
37700414,-1.63753828,102.82965066,ORIGINAL,-
37700483,-1.68674133,103.17117315,ORIGINAL,-
37900569,-1.6389264666667,102.8727025,ORIGINAL,-
37900593,-1.64797783,102.85905643,ORIGINAL,-
37900623,-1.63593,102.87350666667,ORIGINAL,-
37900728,-1.7372348934998,103.3611516282,ORIGINAL,-
37900891,-1.5722942658144,103.19165278226,ORIGINAL,-
37900928,-1.5357461873977,103.18245884031,ORIGINAL,-
37617645,-1.6573183333333,102.98024666666,ORIGINAL,-
37617656,-1.66233,102.95630333333,ORIGINAL,-
37617991,-1.6532545,102.95818122,ORIGINAL,-
37618164,-1.6736483333333,102.878355,ORIGINAL,-
37618445,-1.6360804438591,102.8723752778,ORIGINAL,-
37618458,-1.64000235,102.86965635,ORIGINAL,-
37618729,-1.7349878989942,103.35307717323,ORIGINAL,-
37618751,-1.7366866337892,103.35736636072,ORIGINAL,-
37618904,-1.68761118,103.170339,ORIGINAL,-
37618933,-1.6791225102336,103.16955976188,ORIGINAL,-
37619310,-1.55831485,103.43001809,ORIGINAL,-
37619408,-1.55586301,103.40697883,ORIGINAL,-
37619456,-1.52475,103.44274,ORIGINAL,-
37700398,-1.6368285833333,102.89090431667,ORIGINAL,-
37900401,-1.572025475581,102.96193566173,ORIGINAL,-
37900739,-1.7363015784329,103.34941126406,ORIGINAL,-
37950484,-1.5600916666667,103.42895166667,ORIGINAL,-
37617864,-1.670945,102.89769166667,ORIGINAL,-
37618039,-1.7094966666667,102.70901833333,ORIGINAL,-
37618131,-1.70366957,102.90541713,ORIGINAL,-
37618197,-1.655275,102.81119,ORIGINAL,-
37618360,-1.6257922025397,102.86418775097,ORIGINAL,-
37618434,-0.49910618194714,100.54875154048,ORIGINAL,-
37618624,-1.71546859318,103.16907394677,ORIGINAL,-
37618625,-1.6887583333333,103.16466333333,ORIGINAL,-
37618830,-1.6835797,103.170217,ORIGINAL,-
37618970,-1.68609875,103.17114707,ORIGINAL,-
37619177,-1.6505844,103.32930047,ORIGINAL,-
37619210,-1.603795,103.401265,ORIGINAL,-
37619292,-1.58618363,103.42585297,ORIGINAL,-
37654338,-1.6687733333333,102.898875,ORIGINAL,-
37654375,-1.65288918,102.9588217,ORIGINAL,-
37700435,-1.689135,103.16291166667,ORIGINAL,-
37750315,-1.635835,102.87453333333,ORIGINAL,-
37900571,-1.6400429833333,102.87544133333,ORIGINAL,-
37900931,-1.5458166666667,103.20288166667,ORIGINAL,-
37901009,-1.5548483333333,103.39348,ORIGINAL,-
37950399,-1.7292333333333,103.17721333333,ORIGINAL,-
37950462,-1.5836119118751,103.09977103025,ORIGINAL,-
37617833,-1.6722,102.897575,ORIGINAL,-
37618028,-1.65000145,102.94203544,ORIGINAL,-
37618083,-1.6566533333333,102.80546833333,ORIGINAL,-
37618234,-1.6489716666667,102.85201833333,ORIGINAL,-
37618245,-1.64283444,102.86515258,ORIGINAL,-
37618338,-1.635835,102.87453333333,ORIGINAL,-
37619062,-1.6037270659557,103.17636955529,ORIGINAL,-
37619099,-1.6108297773172,103.18002406508,ORIGINAL,-
37619281,-1.5615333333333,103.42999333333,ORIGINAL,-
37619395,-1.55540827,103.40454385,ORIGINAL,-
37619417,-1.55721725,103.40597666,ORIGINAL,-
37619511,-1.51041,103.43505333333,ORIGINAL,-
37619542,-1.55289004,103.36567483,ORIGINAL,-
37619616,-1.54719838,103.36879363,ORIGINAL,-
37654357,-1.64290603,102.90155068,ORIGINAL,-
37700362,-1.65226315,102.95748729,ORIGINAL,-
37850326,-1.6645083333333,103.15961166667,ORIGINAL,-
37900510,-1.6716383333333,102.8746,ORIGINAL,-
37900811,-1.6858020192012,103.16918718629,ORIGINAL,-
37901050,-1.55283,103.397025,ORIGINAL,-
37950410,-1.8377221944439,103.25120687485,ORIGINAL,-
37950415,-1.8004516666667,103.33707833333,ORIGINAL,-
37617726,-1.6896736621857,102.99295683391,ORIGINAL,-
37617812,-1.6480666666667,102.97918333333,ORIGINAL,-
37618057,-1.63720617,102.79666179,ORIGINAL,-
37618301,-1.64260537,102.86563184,ORIGINAL,-
37618371,-1.6356693166667,102.8874145,ORIGINAL,-
37618560,-1.73043,103.17482166667,ORIGINAL,-
37618582,-1.691435,103.16363333333,ORIGINAL,-
37618739,-1.735764377487,103.34863040596,ORIGINAL,-
37619209,-1.6070466666667,103.39919333333,ORIGINAL,-
37619384,-1.55970335,103.41138875,ORIGINAL,-
37619500,-1.5116266666667,103.43412833333,ORIGINAL,-
37654401,-1.6383540666667,102.88872276667,ORIGINAL,-
37654482,-1.6761883333333,102.86328166667,ORIGINAL,-
37654589,-1.6798809141656,103.17034263164,ORIGINAL,-
37654656,-1.66933462,103.40080911,ORIGINAL,-
37850313,-1.7082933333333,102.70863,ORIGINAL,-
37900686,-1.6887583333333,103.16466333333,ORIGINAL,-
37900983,-1.5585266666667,103.42945166667,ORIGINAL,-
37950404,-1.68991,103.16289666667,ORIGINAL,-
37617621,-1.65475933,102.96144533,ORIGINAL,-
37617708,-1.7018101549635,103.00667960197,ORIGINAL,-
37617730,-1.6711175270814,103.01018223166,ORIGINAL,-
37617737,-1.69117765,102.99486993333,ORIGINAL,-
37617875,-1.665835,102.90058833333,ORIGINAL,-
37618031,-1.7101916666667,102.709225,ORIGINAL,-
37618508,-1.6426983333333,102.84857166667,ORIGINAL,-
37618521,-1.703075,103.329655,ORIGINAL,-
37618874,-1.68761112,103.17033815,ORIGINAL,-
37618996,-1.68771278,103.17000059,ORIGINAL,-
37619084,-1.610807992981,103.17989129573,ORIGINAL,-
37619188,-1.5506433333333,103.40190333333,ORIGINAL,-
37654412,-1.7037183333333,102.905655,ORIGINAL,-
37654449,-1.64376986,102.87033262,ORIGINAL,-
37654456,-1.6333319666667,102.8916359,ORIGINAL,-
37654475,-1.6389293833333,102.87275521667,ORIGINAL,-
37700310,-1.654726,102.96159724,ORIGINAL,-
37700366,-1.66930476,102.76877831,ORIGINAL,-
37900412,-1.5824916666667,102.96548833333,ORIGINAL,-
37900475,-1.64925,102.80245166667,ORIGINAL,-
37900654,-1.7319180769846,103.2629838679,ORIGINAL,-
37900759,-1.7352116666667,103.39091666667,ORIGINAL,-
37901060,-1.55265,103.40029666667,ORIGINAL,-
37950425,-1.68987713,103.17204522,ORIGINAL,-
37950473,-1.60707,103.395305,ORIGINAL,-
37617706,-1.7019616666667,103.00576833333,ORIGINAL,-
37617760,-1.63060831,103.01120006,ORIGINAL,-
37618138,-1.7007727,102.908379,ORIGINAL,-
37618359,-1.6397391833333,102.86955775,ORIGINAL,-
37618381,-1.64272581,102.8653603,ORIGINAL,-
37618497,-1.6362433333333,102.83441666667,ORIGINAL,-
37618719,-1.7374363018253,103.36040262133,ORIGINAL,-
37618922,-1.6846999665722,103.16939665005,ORIGINAL,-
37618977,-1.6853053914383,103.16993158311,ORIGINAL,-
37619095,-1.612149907657,103.18012028933,ORIGINAL,-
37619439,-1.5526016666667,103.40023,ORIGINAL,-
37654331,-1.6679466666667,102.89922833333,ORIGINAL,-
37654516,-1.8405578395497,103.26047357172,ORIGINAL,-
37654662,-1.6066341098681,103.39382696897,ORIGINAL,-
37700399,-1.6371978833333,102.87278933333,ORIGINAL,-
37700477,-1.6808052080868,103.16911518574,ORIGINAL,-
37900464,-1.66969064,102.76979639,ORIGINAL,-
37900634,-1.59195591,102.81774476,ORIGINAL,-
37901097,-1.54834819,103.3679654,ORIGINAL,-
37950388,-1.64271008,102.86523231,ORIGINAL,-
37618182,-1.6731416666667,102.87501833333,ORIGINAL,-
37618323,-1.64275426,102.86563228,ORIGINAL,-
37618543,-1.7135616666667,103.25660666667,ORIGINAL,-
37618813,-1.6804771139567,103.16937804222,ORIGINAL,-
37618959,-1.6876111,103.1703397,ORIGINAL,-
37619037,-1.6619542847713,103.14646661282,ORIGINAL,-
37619397,-1.56291417,103.41452275,ORIGINAL,-
37619510,-1.5088583333333,103.43612833333,ORIGINAL,-
37654438,-1.65169209,102.85541042,ORIGINAL,-
37700321,-1.69376995,102.99369215,ORIGINAL,-
37700424,-1.7435133333333,103.27458,ORIGINAL,-
37700461,-1.740065,103.35902666667,ORIGINAL,-
37900436,-1.64943974,102.89844486,ORIGINAL,-
37900924,-1.54873124,103.17361542,ORIGINAL,-
37900935,-1.5368066666667,103.20812833333,ORIGINAL,-
37901038,-1.55243287,103.44368962,ORIGINAL,-
37617632,-1.65916636,102.95828918,ORIGINAL,-
37617719,-1.6981756857342,102.99856055528,ORIGINAL,-
37618157,-1.706705,102.90285833333,ORIGINAL,-
37618375,-1.6429826,102.86475664,ORIGINAL,-
37618392,-1.64278118,102.86542163,ORIGINAL,-
37618486,-1.63619,102.83607666667,ORIGINAL,-
37618771,-1.7365281210193,103.35806574672,ORIGINAL,-
37618772,-1.7324833333333,103.38557166667,ORIGINAL,-
37618826,-1.68999688,103.17265621,ORIGINAL,-
37618852,-1.68983934,103.17148848,ORIGINAL,-
37619303,-1.5900526894256,103.42216643505,ORIGINAL,-
37619373,-1.55442179,103.40494114,ORIGINAL,-
37619584,-1.55398415,103.36506091,ORIGINAL,-
37654305,-1.6260283333333,102.94749666667,ORIGINAL,-
37654342,-1.58126028,102.95807352,ORIGINAL,-
37654353,-1.5245549743443,102.94430851936,ORIGINAL,-
37654511,-1.688025,103.16446666667,ORIGINAL,-
37700413,-1.63615,102.83656666667,ORIGINAL,-
37700436,-1.7160913333333,103.16716681667,ORIGINAL,-
37900717,-1.8627916666667,103.39464333333,ORIGINAL,-
37901046,-1.55773346,103.4081853,ORIGINAL,-
37950478,-1.5842682166667,103.42770728333,ORIGINAL,-
37617938,-1.65239957,102.89839771,ORIGINAL,-
37618297,-1.6395223333333,102.86840928333,ORIGINAL,-
37618344,-1.6404167666667,102.87066141667,ORIGINAL,-
37618646,-1.83254424,103.25088805,ORIGINAL,-
37618740,-1.7364208819285,103.35761915892,ORIGINAL,-
37619058,-1.5851844260305,103.11555750668,ORIGINAL,-
37619290,-1.5587,103.426535,ORIGINAL,-
37619299,-1.5585766666667,103.42927,ORIGINAL,-
37619428,-1.55586301,103.40697883,ORIGINAL,-
37619520,-1.5110616666667,103.43487666667,ORIGINAL,-
37654615,-1.5727016666667,103.11519666667,ORIGINAL,-
37654652,-1.60705,103.39813666667,ORIGINAL,-
37700387,-1.64397731,102.86366601,ORIGINAL,-
37700425,-1.7316816666667,103.162775,ORIGINAL,-
37900347,-1.6940190778312,102.99386501312,ORIGINAL,-
37900414,-1.5811666701025,102.95832943171,ORIGINAL,-
37900519,-1.64375662,103.3340507,ORIGINAL,-
37900645,-1.59393076,102.81332316,ORIGINAL,-
37900655,-1.7401516666667,103.26829666667,ORIGINAL,-
37900718,-1.820665,103.367065,ORIGINAL,-
37617948,-1.64008519,102.91256988,ORIGINAL,-
37617965,-1.6445816666667,102.908175,ORIGINAL,-
37618149,-1.7035966666667,102.90613833333,ORIGINAL,-
37618219,-1.64119922,102.8403374,ORIGINAL,-
37618286,-1.64170356,102.86683062,ORIGINAL,-
37618414,-1.6346987,102.88813081667,ORIGINAL,-
37618438,-1.6346987,102.88813081667,ORIGINAL,-
37618447,-1.6257653385401,102.86410309374,ORIGINAL,-
37618563,-1.7228583333333,103.16519166667,ORIGINAL,-
37618584,-1.6882266666667,103.163055,ORIGINAL,-
37618803,-1.733602167271,103.39224882424,ORIGINAL,-
37618863,-1.69006174,103.17074322,ORIGINAL,-
37618985,-1.6679933333333,103.16657166667,ORIGINAL,-
37619595,-1.54670647,103.36820313,ORIGINAL,-
37654493,-1.7416633333333,103.26795666667,ORIGINAL,-
37900306,-1.6660066666667,102.954525,ORIGINAL,-
37900358,-1.661875,103.00025166667,ORIGINAL,-
37900384,-1.667245,102.899485,ORIGINAL,-
37900913,-1.58174409,103.09032662,ORIGINAL,-
37950367,-1.64954506,102.87304187,ORIGINAL,-
37950426,-1.6857230616733,103.1692568399,ORIGINAL,-
37950451,-1.655405,103.16113,ORIGINAL,-
37618120,-1.70523656,102.90493242,ORIGINAL,-
37618208,-1.64124,102.83142833333,ORIGINAL,-
37618667,-1.83109283,103.24998973,ORIGINAL,-
37618782,-1.7334470054696,103.39232191443,ORIGINAL,-
37618911,-1.6889216666666,103.16976333333,ORIGINAL,-
37619022,-1.6592829211693,103.15153028815,ORIGINAL,-
37619312,-1.55864,103.42785,ORIGINAL,-
37654364,-1.65328533,102.89846861,ORIGINAL,-
37654427,-1.64267301,102.84067125,ORIGINAL,-
37700347,-1.5819579554817,102.95961488038,ORIGINAL,-
37700388,-1.6301638260484,102.86999339238,ORIGINAL,-
37700487,-1.716635,103.25646333333,ORIGINAL,-
37850302,-1.6981448538774,102.99800600857,ORIGINAL,-
37850315,-1.6482023,102.85901327,ORIGINAL,-
37900582,-1.6275890311226,102.86986514926,ORIGINAL,-
37900706,-1.8392670217503,103.25289733708,ORIGINAL,-
37900749,-1.7323,103.38431,ORIGINAL,-
37900780,-1.6793865943582,103.16956277937,ORIGINAL,-
37900822,-1.6786017147868,103.1687252596,ORIGINAL,-
37950447,-1.6616101010047,103.14802363515,ORIGINAL,-
37950488,-1.58774053,103.42448369,ORIGINAL,-
37617695,-1.7003748001601,103.00084982067,ORIGINAL,-
37617927,-1.5248083333333,102.94106333333,ORIGINAL,-
37618046,-1.66823462,102.770931,ORIGINAL,-
37618334,-1.6359118833333,102.88701681667,ORIGINAL,-
37618427,-1.64351383,102.87029133,ORIGINAL,-
37618666,-1.8388421105984,103.26817989349,ORIGINAL,-
37618885,-1.6752183333333,103.168775,ORIGINAL,-
37619014,-1.6835797,103.170217,ORIGINAL,-
37619220,-1.6052683333333,103.38880166667,ORIGINAL,-
37619246,-1.67375889,103.41228867,ORIGINAL,-
37619436,-1.55743729,103.40816933,ORIGINAL,-
